date,No. of days,txVolume,txCount,marketcap,exchangeVolume,generatedCoins,fees,Bitcoin Google Trends,Price,GDPC1
1/27/2016,1005,2859287094,230400,5937780000,47424400,4125,46.5348942,5,395,184
1/28/2016,1006,4382603343,227863,5980180000,59247900,3725,48.40406997,5,380,184
1/29/2016,1007,4239798150,229926,5753970000,86125300,3750,49.61378007,5,379,184
1/30/2016,1008,2631102470,223557,5736760000,30284400,4175,45.50048608,5,378,184
1/31/2016,1009,1259735963,201697,5729870000,37894300,4400,42.07858309,4,369,184
2/1/2016,1010,588512040.1,172505,5596090000,51656700,4425,32.58062855,4,373,184
2/2/2016,1011,1766834910,220625,5651690000,40378700,4550,54.84571477,4,374,184
2/3/2016,1012,1469447792,239791,5679530000,45933400,4125,57.45345452,4,370,184
2/4/2016,1013,565722551.9,190418,5613380000,69285500,4400,46.09461118,4,390,184
2/5/2016,1014,862934286.6,202648,5898960000,43825000,4525,40.03363377,4,387,184
2/6/2016,1015,1225884226,222804,5865740000,49249300,4650,42.25917403,4,377,184
2/7/2016,1016,1108904594,225122,5714760000,37076300,4650,40.70960221,5,377,184
2/8/2016,1017,1030127259,213514,5720100000,47671100,4650,39.09867582,5,373,184
2/9/2016,1018,914052897.2,217382,5670880000,55318500,3825,40.32625043,5,376,184
2/10/2016,1019,804944206.9,235477,5713880000,85130900,4300,43.18463186,5,382,184
2/11/2016,1020,910131276.4,233674,5806110000,74375600,4150,44.71856106,5,380,184
2/12/2016,1021,949104644.7,221576,5771040000,67042800,4800,43.61923701,5,384,184
2/13/2016,1022,954923177.8,207472,5847990000,61911700,4225,40.4776141,5,392,184
2/14/2016,1023,1030323570,190082,5975580000,74469800,3850,36.32006821,5,407,184
2/15/2016,1024,1043019548,184548,6199850000,74070500,4325,34.26637392,5,400,184
2/16/2016,1025,1425307564,211942,6108040000,73093100,3725,41.1065599,5,407,184
2/17/2016,1026,1573511164,218996,6204150000,83193600,3675,41.84811257,5,416,184
2/18/2016,1027,1553082540,222448,6341430000,76752600,3500,43.73015002,5,422,184
2/19/2016,1028,1579000261,218342,6436980000,55711300,4550,44.12148192,5,421,184
2/20/2016,1029,1703943613,215330,6421310000,93992100,3500,45.97490789,5,437,184
2/21/2016,1030,2046978653,220667,6669260000,89820700,3850,42.33893204,5,439,184
2/22/2016,1031,1755741819,208644,6689200000,85385200,3200,40.60400296,5,438,184
2/23/2016,1032,1765704474,226293,6679400000,85244900,3100,43.69146554,5,421,184
2/24/2016,1033,1594857243,248343,6417190000,67743700,3450,48.48091586,5,425,184
2/25/2016,1034,1460045826,222265,6480650000,70798000,2975,44.58217376,5,425,184
2/26/2016,1035,1280149856,217957,6476080000,61486000,3750,47.90107967,5,432,184
2/27/2016,1036,1333786471,210581,6602810000,41893600,3675,42.91239479,5,433,184
2/28/2016,1037,929489649.3,180863,6600310000,53033400,3550,38.23674036,5,434,184
2/29/2016,1038,3562308114,231273,6614980000,60694700,3525,43.53562946,5,438,184
3/1/2016,1039,3740385853,260793,6684800000,74895800,3325,53.39573565,5,435,184
3/2/2016,1040,4899738343,264315,6643810000,74955300,3200,56.77932009,5,424,184
3/3/2016,1041,2337362094,275211,6474150000,100484000,4000,77.18215316,5,422,184
3/4/2016,1042,1429795437,225447,6443890000,90856100,3375,73.33476186,5,411,184
3/5/2016,1043,2897287448,214484,6276610000,135385000,3800,53.47898419,5,401,184
3/6/2016,1044,7854079224,233068,6121400000,91212500,3925,62.06913931,4,408,184
3/7/2016,1045,752884776.9,165179,6233430000,85762400,3475,39.39486368,4,414,184
3/8/2016,1046,1124173212,183811,6337370000,70311700,3750,44.31794876,4,414,184
3/9/2016,1047,879129515.2,194538,6330230000,70012300,3475,43.62964934,4,415,184
3/10/2016,1048,782650174.3,191051,6344960000,81022900,4125,54.27597241,4,417,184
3/11/2016,1049,916373322.8,190615,6384740000,73969700,4075,42.21982713,4,422,184
3/12/2016,1050,900192169.1,193676,6453260000,92712900,4050,41.2179665,4,412,184
3/13/2016,1051,712997209.9,171101,6302330000,74322800,3575,35.09864186,4,414,184
3/14/2016,1052,590195115.4,143377,6342780000,95259400,3275,29.8631864,4,416,184
3/15/2016,1053,843040562.1,188104,6377870000,66781700,3700,44.20669274,4,417,184
3/16/2016,1054,798963134.2,199061,6387190000,65185800,3825,42.99203335,4,417,184
3/17/2016,1055,5216401847,214798,6404130000,83528600,4300,47.76352203,4,421,184
3/18/2016,1056,3881695285,210038,6446330000,104940000,3350,47.18086502,4,410,184
3/19/2016,1057,881921778,199276,6274790000,58423000,3450,41.31952625,4,410,184
3/20/2016,1058,1977847584,188372,6293610000,45947900,3475,37.77444241,4,414,184
3/21/2016,1059,655976070,176095,6341380000,61655400,3600,32.79219272,4,413,184
3/22/2016,1060,737998377,193709,6338430000,66813300,3325,40.41284119,4,418,184
3/23/2016,1061,785634482.8,208211,6417130000,61444200,3675,42.96002843,4,418,184
3/24/2016,1062,712838458.5,186640,6422730000,68346700,3775,38.423403,4,416,184
3/25/2016,1063,783040206.9,188767,6394850000,52560000,3650,37.47713151,4,417,184
3/26/2016,1064,808436902.5,176084,6409500000,44650400,3675,34.83190501,4,418,184
3/27/2016,1065,574911411.5,158922,6423040000,71229400,3675,35.08336268,4,427,184
3/28/2016,1066,642728766,159305,6553700000,68522800,3725,32.1077897,4,424,184
3/29/2016,1067,702910108.7,191865,6521010000,75411500,3850,44.47690302,4,417,184
3/30/2016,1068,659654096.9,193106,6407840000,66034100,4175,54.22703438,4,415,184
3/31/2016,1069,718836742.7,205277,6385140000,60215200,3850,50.31742504,4,417,184
4/1/2016,1070,696637866.8,208408,6409540000,51235700,3150,45.16151518,4,418,185
4/2/2016,1071,765970598.9,211050,6436700000,45681200,3600,49.65833336,4,421,185
4/3/2016,1072,671636825,189864,6480470000,38053700,3650,53.25891371,4,421,185
4/4/2016,1073,542500349.9,176306,6483910000,50634300,3700,44.71288991,4,421,185
4/5/2016,1074,707251042.8,200803,6481350000,60718000,4000,42.9364332,4,424,185
4/6/2016,1075,696226072.4,215384,6533260000,59091000,3900,48.79665421,4,423,185
4/7/2016,1076,719845554.5,218693,6524680000,57858600,3725,45.09370634,4,423,185
4/8/2016,1077,840565540.1,218011,6515190000,63454700,3550,58.48393016,4,420,185
4/9/2016,1078,730186725.3,216137,6484410000,49792700,3575,43.82031408,4,419,185
4/10/2016,1079,722435705.8,206496,6467330000,73478600,4225,37.63592506,4,422,185
4/11/2016,1080,593882430.2,179819,6504290000,50747500,4250,32.91631944,4,422,185
4/12/2016,1081,662216003.7,223853,6520870000,70728800,3800,48.5827566,4,425,185
4/13/2016,1082,904309663.8,240863,6565470000,69060400,3800,50.30339192,4,424,185
4/14/2016,1083,957837850.6,227023,6541030000,45281000,4025,47.17072426,4,424,185
4/15/2016,1084,818026078.4,223456,6550350000,54801500,3950,44.05292253,4,430,185
4/16/2016,1085,889937024.2,215787,6631310000,39392800,3600,45.55658125,4,431,185
4/17/2016,1086,1073669063,191416,6649170000,52125900,3550,36.34924683,4,427,185
4/18/2016,1087,839971561.2,187705,6604150000,55670900,3800,33.255171,4,429,185
4/19/2016,1088,850194594.7,212069,6622450000,52810500,3450,45.55938327,4,436,185
4/20/2016,1089,910907816.2,229098,6726370000,72890100,3875,43.50004371,4,441,185
4/21/2016,1090,1030371371,218491,6822320000,68204700,3925,44.35512365,4,449,185
4/22/2016,1091,1112281616,212418,6951860000,58804400,3800,42.64674083,4,446,185
4/23/2016,1092,1082507741,211078,6894280000,50485400,3400,42.20468812,4,450,185
4/24/2016,1093,894862337.9,190345,6968570000,68198400,3825,35.14099558,5,459,185
4/25/2016,1094,760122017.1,177121,7102490000,87091800,3200,31.30918912,5,461,185
4/26/2016,1095,1035319849,211977,7143060000,78971900,3250,42.59175165,5,466,185
4/27/2016,1096,1135047164,250412,7216190000,93564900,3725,337.5116326,5,445,185
4/28/2016,1097,1020633053,242763,6889170000,74064700,3425,46.42082653,5,449,185
4/29/2016,1098,1010086152,247630,6958330000,49258500,3325,49.04846884,5,455,185
4/30/2016,1099,994150317.9,256297,7049460000,69322600,3775,50.15076759,5,448,185
5/1/2016,1100,809938460.9,227154,6947430000,40660100,3775,43.47287611,7,452,185
5/2/2016,1101,743553835.9,191262,7002610000,92127000,3900,34.28114298,7,445,185
5/3/2016,1102,942046052.2,214114,6892690000,59366400,3625,42.57491787,7,450,185
5/4/2016,1103,919613602.7,237483,6978950000,50407300,3975,45.09118166,7,447,185
5/5/2016,1104,904884810.5,231903,6926990000,50440800,4000,46.81117288,7,448,185
5/6/2016,1105,925608049.4,234559,6947800000,72796800,3950,46.43277208,7,460,185
5/7/2016,1106,863917825.9,232394,7131120000,38364500,4025,43.66389075,7,459,185
5/8/2016,1107,848947393.2,205930,7114060000,40315000,3925,39.14983796,5,459,185
5/9/2016,1108,704048102.5,188407,7112510000,55493100,3950,33.2972932,5,460,185
5/10/2016,1109,784004442.8,219042,7150370000,58956100,4550,40.20558953,5,451,185
5/11/2016,1110,886819401.6,244647,7002230000,50605200,3775,47.4314852,5,453,185
5/12/2016,1111,1007169262,233956,7028330000,59849300,3550,45.76986266,5,455,185
5/13/2016,1112,988833181,230583,7067270000,60845000,3400,47.20083438,5,456,185
5/14/2016,1113,1022427683,231610,7084100000,37209000,3800,45.43229556,5,456,185
5/15/2016,1114,826302412.4,215554,7084760000,28514000,3425,50.3128398,5,458,185
5/16/2016,1115,831407831.2,201271,7114740000,59171500,3725,45.95442627,5,454,185
5/17/2016,1116,1026108163,229720,7060730000,64100300,3400,57.46503729,5,454,185
5/18/2016,1117,1068006259,245576,7057390000,86850100,3675,59.30719853,5,455,185
5/19/2016,1118,899350907.5,227218,7072090000,96027400,3425,56.06489733,5,439,185
5/20/2016,1119,916209222.2,222218,6813080000,81987900,3325,56.90397611,5,443,185
5/21/2016,1120,748151463.6,216872,6895230000,42762300,3650,52.9228097,5,443,185
5/22/2016,1121,569111543.5,192998,6900700000,39657600,3500,54.88698062,5,439,185
5/23/2016,1122,501300334.2,181706,6842470000,50582500,4525,45.46452162,5,444,185
5/24/2016,1123,687544628.8,211367,6921460000,65783100,4675,50.42729631,5,446,185
5/25/2016,1124,839463290.6,241931,6950690000,65231000,3600,60.77803308,5,450,185
5/26/2016,1125,1304660181,259111,7008500000,65203800,3425,61.80705711,5,453,185
5/27/2016,1126,1418020073,222402,7070010000,164781000,3450,54.70048666,5,473,185
5/28/2016,1127,1878743133,208822,7375780000,181199000,3225,67.35796521,5,530,185
5/29/2016,1128,1708811680,201879,8226500000,148737000,3775,57.37445522,6,526,185
5/30/2016,1129,1126478759,180413,8243960000,87958700,3700,48.31942131,6,534,185
5/31/2016,1130,943365106.7,207063,8335100000,138450000,3400,57.85879848,6,531,185
6/1/2016,1131,1095555633,215123,8288680000,86061800,3375,51.13340226,6,537,185
6/2/2016,1132,966390010.1,226144,8375000000,60378200,3175,55.93681666,6,538,185
6/3/2016,1133,1075348592,235814,8395070000,122020000,3700,59.08308138,6,569,185
6/4/2016,1134,845072255.9,237363,8897080000,94925300,3500,55.80050103,6,573,185
6/5/2016,1135,684907007.4,199915,8955060000,68874100,3125,46.8187595,6,575,185
6/6/2016,1136,825119722.1,189523,8977700000,72138900,4000,44.88704809,6,586,185
6/7/2016,1137,836368296.9,207479,9149580000,107770000,4125,47.21558963,6,577,185
6/8/2016,1138,1015847149,236423,9022250000,80265800,3600,55.8339134,6,582,185
6/9/2016,1139,992014165.6,237046,9103080000,71301000,3800,51.62652314,6,575,185
6/10/2016,1140,974172687.5,231326,9005920000,66991900,3975,51.82199532,6,577,185
6/11/2016,1141,1155726694,229842,9052360000,82357000,3550,53.72593033,6,607,185
6/12/2016,1142,1074493531,218147,9539850000,277085000,3950,47.37804929,9,673,185
6/13/2016,1143,1614878029,203533,10511900000,243295000,3650,49.46632514,9,704,185
6/14/2016,1144,1631696059,247755,11028900000,186694000,4000,62.62270771,9,686,185
6/15/2016,1145,1362986979,245517,10736600000,99223800,3500,69.45728781,9,694,185
6/16/2016,1146,1314754082,234777,10908900000,271634000,3275,75.32030966,9,766,185
6/17/2016,1147,1718241242,293269,12038900000,363321000,4200,88.94880564,9,749,185
6/18/2016,1148,1675661239,255505,11732600000,252718000,3750,79.28862886,9,756,185
6/19/2016,1149,1353942485,229992,11859800000,136185000,3650,69.57122262,8,764,185
6/20/2016,1150,1197769461,226148,11976700000,174511000,4650,64.65384511,8,737,185
6/21/2016,1151,1292982920,236914,11540000000,309944000,3850,74.30673105,8,667,185
6/22/2016,1152,1366833523,253978,10445300000,266393000,3850,77.43212489,8,596,185
6/23/2016,1153,1307071028,233584,9373190000,253462000,3400,75.06229905,8,624,185
6/24/2016,1154,1774550767,244527,9816730000,224317000,3475,79.04830316,8,665,185
6/25/2016,1155,1578345302,233882,10442000000,126656000,3025,74.14847585,8,665,185
6/26/2016,1156,1076819976,220351,10454900000,109225000,4050,65.4431433,7,629,185
6/27/2016,1157,872120324.3,180131,9882840000,122134000,3700,53.22804044,7,655,185
6/28/2016,1158,1032211496,207489,10336800000,138385000,3650,57.53511177,7,647,185
6/29/2016,1159,892159138.8,212450,10119600000,142456000,3775,58.95493673,7,640,185
6/30/2016,1160,990278353.2,228247,10066400000,138980000,3400,64.40671655,7,673,185
7/1/2016,1161,1027392077,231190,10570600000,134431000,3925,61.74466208,7,676,186
7/2/2016,1162,1095902456,213651,10639600000,112354000,4225,59.67117715,7,704,186
7/3/2016,1163,966452065.3,198822,11086100000,129512000,3500,54.31156312,6,659,186
7/4/2016,1164,926702245.1,177462,10362700000,92008400,3700,45.42093877,6,684,186
7/5/2016,1165,1173283150,205439,10749100000,130476000,4025,51.07656451,6,671,186
7/6/2016,1166,1062603036,208626,10550300000,134961000,3175,55.49520163,6,677,186
7/7/2016,1167,992497432.4,215356,10673400000,258091000,3850,55.44005884,6,641,186
7/8/2016,1168,1375696439,219484,10086900000,141970000,3550,57.92382628,6,667,186
7/9/2016,1169,1081915477,211032,10493800000,180536000,3525,56.73079735,6,651,186
7/10/2016,1170,897827096.4,193638,10247300000,102532000,3325,51.39676081,6,649,186
7/11/2016,1171,722975547.7,162824,10215200000,107910000,1975,38.49881921,6,648,186
7/12/2016,1172,922901950.5,206790,10213100000,138173000,1825,53.76762309,6,665,186
7/13/2016,1173,1004689618,213788,10474500000,131449000,1737.5,49.45551314,6,654,186
7/14/2016,1174,963883312.1,219639,10288400000,98511400,1700,53.63720094,6,658,186
7/15/2016,1175,829728056.2,219477,10387900000,81673100,1712.5,59.4353237,6,663,186
7/16/2016,1176,1442600776,222088,10461700000,50330200,1700,56.51795062,6,661,186
7/17/2016,1177,925081227.7,186323,10434700000,74407900,1962.5,50.12166544,5,679,186
7/18/2016,1178,989683938.3,172358,10716800000,69465000,1937.5,49.53294968,5,673,186
7/19/2016,1179,952676704.8,212428,10606500000,61203300,1775,56.98358766,5,673,186
7/20/2016,1180,982192072.8,222923,10608600000,94636400,1637.5,60.75289122,5,666,186
7/21/2016,1181,986423492.4,220556,10490300000,60491800,1812.5,60.19119997,5,665,186
7/22/2016,1182,949540922.5,227520,10486600000,134169000,1762.5,65.0466904,5,651,186
7/23/2016,1183,965150522.1,216016,10263700000,69532200,1575,61.69430679,5,656,186
7/24/2016,1184,744562833.9,199568,10338600000,118184000,1550,63.43337972,5,661,186
7/25/2016,1185,935265656.4,189154,10431900000,78176500,1700,51.59106574,5,654,186
7/26/2016,1186,718480801.1,224609,10321900000,225135000,1600,66.04713758,5,652,186
7/27/2016,1187,1098998856,244678,10281900000,147461000,1612.5,72.63283781,5,654,186
7/28/2016,1188,1173319932,232473,10328100000,86428400,1575,73.29382559,5,655,186
7/29/2016,1189,1048391695,239230,10338900000,60703500,1700,74.07182608,5,657,186
7/30/2016,1190,980760675,223858,10370100000,38456100,1775,68.48976153,5,655,186
7/31/2016,1191,517274922.1,204257,10340900000,110818000,1525,65.63051629,7,625,186
8/1/2016,1192,728066596.7,203000,9860620000,121887000,1875,74.87732068,7,606,186
8/2/2016,1193,662728340.7,219291,9574320000,330933000,1987.5,75.28575577,7,547,186
8/3/2016,1194,1323567484,242337,8663670000,207982000,1912.5,76.88566668,7,566,186
8/4/2016,1195,964987150.1,241344,8943870000,125292000,1987.5,77.70335801,7,578,186
8/5/2016,1196,1212214213,237645,9133690000,66127900,1900,71.51397495,7,575,186
8/6/2016,1197,1003407208,230492,9083510000,80797300,2150,72.86986373,7,588,186
8/7/2016,1198,610931928.1,200155,9285940000,82398400,2087.5,62.67147413,5,593,186
8/8/2016,1199,606925837.6,185003,9365440000,61194100,1787.5,62.16136973,5,591,186
8/9/2016,1200,626493131.7,232184,9339660000,92228100,1812.5,86.77055111,5,588,186
8/10/2016,1201,929770625.6,221761,9286960000,102905000,1687.5,71.63863786,5,592,186
8/11/2016,1202,806162830.4,256713,9358770000,74514400,1975,80.2720284,5,589,186
8/12/2016,1203,889407289.1,250298,9307250000,69218000,1712.5,78.44898699,5,588,186
8/13/2016,1204,826155319.1,237186,9285530000,43563000,1837.5,73.45314887,5,586,186
8/14/2016,1205,616653755.4,217760,9258730000,60851100,2100,62.93119656,5,570,186
8/15/2016,1206,566205432.2,200436,9021180000,57262300,2075,61.66486663,5,567,186
8/16/2016,1207,861539879.7,216471,8970770000,58405200,1962.5,66.62214347,5,577,186
8/17/2016,1208,954389330.7,238271,9138030000,54443000,1625,81.64256858,5,573,186
8/18/2016,1209,884162417.5,234663,9074760000,59896600,1500,75.20275393,5,574,186
8/19/2016,1210,955304994.1,232190,9085820000,50631600,1850,72.88027106,5,576,186
8/20/2016,1211,876594823.9,249563,9114500000,45301400,1800,80.46591254,5,582,186
8/21/2016,1212,920126487.8,219843,9208210000,38299400,2075,68.26571395,5,581,186
8/22/2016,1213,571568542.4,185409,9199410000,72844000,1950,50.74495377,5,587,186
8/23/2016,1214,901661454.4,219548,9286930000,85349200,1987.5,63.52197832,5,583,186
8/24/2016,1215,959332370.3,242225,9234800000,56328200,1950,66.90781245,5,580,186
8/25/2016,1216,1129890052,237211,9184700000,136130000,1850,67.0013252,5,578,186
8/26/2016,1217,883681836.9,223110,9147170000,48856800,1625,62.09640032,5,580,186
8/27/2016,1218,1013381792,237800,9174990000,59698300,1675,64.80766552,5,570,186
8/28/2016,1219,774292647.9,193996,9023610000,86301600,1725,55.89228071,5,574,186
8/29/2016,1220,538410309.1,169749,9091830000,110398000,1975,48.61558113,5,574,186
8/30/2016,1221,758197116.1,227380,9093530000,70342400,1975,63.49027266,5,578,186
8/31/2016,1222,734688318.5,241262,9149730000,75840900,1825,66.28178421,5,575,186
9/1/2016,1223,786499347.1,233237,9118280000,76923400,1787.5,63.78789563,5,572,186
9/2/2016,1224,753238404,227277,9069550000,79910800,1637.5,61.8596503,5,576,186
9/3/2016,1225,682309036,237131,9120440000,159014000,2025,60.17185475,5,598,186
9/4/2016,1226,658420490.6,184841,9486370000,97942900,1587.5,51.3752546,5,609,186
9/5/2016,1227,507587781.3,181407,9652490000,82446800,2162.5,47.30087673,5,607,186
9/6/2016,1228,670432257.5,217298,9614140000,78529100,1775,60.24055169,5,610,186
9/7/2016,1229,902184942.9,230414,9679610000,75032400,1675,61.1978289,5,615,186
9/8/2016,1230,740872006.5,250133,9745120000,86713000,1887.5,63.82177086,5,626,186
9/9/2016,1231,716103381,226737,9931980000,64550200,1762.5,59.05842244,5,623,186
9/10/2016,1232,862986624.3,223378,9878730000,45016800,1875,64.04047509,5,624,186
9/11/2016,1233,609754872.6,201925,9887780000,73610800,1800,52.98923538,5,607,186
9/12/2016,1234,574336397.6,181868,9628560000,72812300,2212.5,48.04488153,5,608,186
9/13/2016,1235,782695643.9,206981,9645930000,86920600,2062.5,54.52138569,5,609,186
9/14/2016,1236,732160547.6,236641,9660080000,47877700,1975,67.42386781,5,611,186
9/15/2016,1237,757710545,228030,9688940000,59464600,1950,62.83099293,5,607,186
9/16/2016,1238,644880519.6,232442,9637020000,64963400,1862.5,58.37547142,5,607,186
9/17/2016,1239,848486639,214566,9637600000,37140300,1962.5,63.97432146,5,606,186
9/18/2016,1240,514979133.9,219318,9623950000,48679400,1875,59.87402843,5,610,186
9/19/2016,1241,561914781.7,192468,9681960000,54796400,1825,52.19520153,5,609,186
9/20/2016,1242,607532445.4,207626,9673140000,72710900,1725,62.62962459,5,608,186
9/21/2016,1243,847295174.6,242705,9584260000,82776200,1812.5,68.54662378,5,597,186
9/22/2016,1244,928438961.7,248696,9485280000,67085300,2037.5,67.24185109,5,596,186
9/23/2016,1245,845736306.6,220861,9469130000,51067000,1887.5,60.46038209,5,603,186
9/24/2016,1246,945258849.1,232837,9577520000,35359500,1687.5,62.43187871,5,603,186
9/25/2016,1247,648915769.3,212270,9575360000,33977800,1937.5,60.10889387,5,601,186
9/26/2016,1248,713498844.7,195163,9545830000,59153800,2400,50.0120384,5,608,186
9/27/2016,1249,1066349590,226679,9661590000,49422400,1975,59.23807501,5,606,186
9/28/2016,1250,824309425.1,236626,9634530000,48722600,1900,61.83353282,5,605,186
9/29/2016,1251,1205169807,238258,9616160000,55658600,2012.5,64.73933198,5,606,186
9/30/2016,1252,856575027,233415,9628250000,56122400,1812.5,65.77145122,5,610,186
10/1/2016,1253,1064763212,257342,9696280000,56357000,1625,71.30425819,5,614,187
10/2/2016,1254,895042754.8,218163,9761330000,39249800,2112.5,59.84406969,5,611,187
10/3/2016,1255,581545620.8,199335,9714980000,46798300,1837.5,54.36143903,5,612,187
10/4/2016,1256,955070215,246087,9733330000,49801600,1712.5,70.03215871,5,610,187
10/5/2016,1257,862384916.6,255788,9705320000,68077500,1975,71.85589749,5,613,187
10/6/2016,1258,1078815620,272946,9742370000,56812100,2087.5,73.87769096,5,613,187
10/7/2016,1259,1114202750,269396,9745740000,64071400,2037.5,76.38916565,5,617,187
10/8/2016,1260,1103804050,265521,9822100000,42345900,1775,72.83993345,5,619,187
10/9/2016,1261,1155072021,263869,9852480000,39243400,2125,70.16266113,5,617,187
10/10/2016,1262,1264323385,213221,9816270000,67481100,2000,58.44625182,5,619,187
10/11/2016,1263,1583102365,207895,9855650000,103590000,1612.5,63.73455985,5,641,187
10/12/2016,1264,1370542007,269618,10201000000,92370200,1725,78.48796874,5,636,187
10/13/2016,1265,1451453614,230090,10125100000,61620700,1737.5,71.47980659,5,637,187
10/14/2016,1266,819374137.4,232296,10141600000,58144600,1650,67.4793587,5,640,187
10/15/2016,1267,922786246.5,234496,10195200000,39035400,1737.5,66.08457031,5,639,187
10/16/2016,1268,1836963831,219579,10176800000,40298100,1687.5,65.20498203,5,642,187
10/17/2016,1269,1508962099,200214,10221300000,58063600,1700,58.19844566,5,639,187
10/18/2016,1270,1014666920,227464,10184000000,65546700,1575,70.4016413,5,638,187
10/19/2016,1271,1304303252,245888,10164800000,69381700,1875,75.41165925,5,631,187
10/20/2016,1272,1174464119,242999,10046700000,56957300,1800,70.39845876,5,631,187
10/21/2016,1273,1020307535,234923,10050300000,55951000,1512.5,82.32236443,5,633,187
10/22/2016,1274,2024647467,265910,10088400000,78556500,1812.5,77.91618092,5,657,187
10/23/2016,1275,826236810.1,222179,10479700000,54474600,2100,63.84172178,6,657,187
10/24/2016,1276,670642628.1,184180,10473500000,62218200,1712.5,64.18451866,6,654,187
10/25/2016,1277,2496752153,252485,10424300000,90378800,1950,87.24842143,6,658,187
10/26/2016,1278,1859093465,232388,10484000000,88877100,1675,91.00613124,6,678,187
10/27/2016,1279,1196694114,217664,10812500000,96105300,1750,125.7584803,6,688,187
10/28/2016,1280,2293738580,306175,10969800000,81145500,1875,114.424628,6,690,187
10/29/2016,1281,994421178.1,259256,11007600000,134761000,1912.5,84.22143798,6,714,187
10/30/2016,1282,885488966,231509,11388800000,100665000,1825,73.4437806,6,702,187
10/31/2016,1283,804043432.4,207965,11207200000,97064400,2112.5,64.19342495,6,701,187
11/1/2016,1284,1054743869,238427,11187700000,130527000,1937.5,74.23372961,6,730,187
11/2/2016,1285,1137562573,250535,11647200000,84865200,1862.5,79.23399161,6,741,187
11/3/2016,1286,2661653947,261894,11844300000,172808000,1625,79.0376041,6,689,187
11/4/2016,1287,4056026173,260775,10996400000,99907700,1837.5,75.62880049,6,703,187
11/5/2016,1288,4216791639,256715,11227200000,53752300,1562.5,85.15752693,6,703,187
11/6/2016,1289,3885763287,243521,11233000000,59902200,1750,76.99280592,6,712,187
11/7/2016,1290,3770834328,231821,11344800000,65047100,2000,71.73547548,6,703,187
11/8/2016,1291,2898396858,257838,11224000000,79660800,1762.5,84.26874872,6,710,187
11/9/2016,1292,2397278429,297839,11333000000,132429000,2112.5,92.25579885,6,723,187
11/10/2016,1293,1776346887,274968,11542100000,68807800,1775,86.18415816,6,716,187
11/11/2016,1294,1146694214,266146,11427200000,63119700,2112.5,80.88736609,6,716,187
11/12/2016,1295,831263491.1,260368,11447700000,64622500,2000,74.68452714,6,705,187
11/13/2016,1296,579055508.3,235478,11264500000,80318100,2100,66.23916645,6,702,187
11/14/2016,1297,605225813.6,217642,11214600000,62993000,1937.5,63.51389121,6,705,187
11/15/2016,1298,824881667,256989,11283400000,72038500,2037.5,75.73821358,6,712,187
11/16/2016,1299,953850085.8,280376,11370700000,141294000,1925,81.45620336,6,744,187
11/17/2016,1300,1295796924,293190,11911300000,108579000,2200,81.2106822,6,741,187
11/18/2016,1301,1011801536,272826,11846000000,87363100,1975,85.14237505,6,752,187
11/19/2016,1302,924398236.6,284524,12025400000,110608000,1925,87.5677469,6,752,187
11/20/2016,1303,719705977.4,260515,12027500000,154116000,1800,74.42757015,6,731,187
11/21/2016,1304,705732350.7,231511,11698900000,60802400,1537.5,71.64713849,6,739,187
11/22/2016,1305,977865273.6,281898,11834200000,129906000,1737.5,91.77813531,6,751,187
11/23/2016,1306,889661748.6,276690,12029000000,76543800,1637.5,96.94610046,6,745,187
11/24/2016,1307,1147878741,290188,11916500000,85919300,1862.5,107.7017028,6,740,187
11/25/2016,1308,1149186036,303114,11851100000,67807600,1887.5,123.5616591,6,742,187
11/26/2016,1309,985497523.4,329565,11869600000,54962700,1962.5,147.5739282,6,735,187
11/27/2016,1310,735068099.2,288691,11773800000,52601800,2000,110.8854512,6,732,187
11/28/2016,1311,537811645.7,241151,11727800000,61888600,1800,82.0560019,6,736,187
11/29/2016,1312,831447703.5,283896,11790900000,68511100,2000,104.8435005,6,736,187
11/30/2016,1313,873057326.1,295700,11791600000,84070800,1862.5,103.1789833,6,746,187
12/1/2016,1314,848087052.9,281916,11949200000,80461900,1750,95.64692,6,757,187
12/2/2016,1315,1013800236,281029,12134800000,127605000,1975,105.0197726,6,778,187
12/3/2016,1316,1103290924,272316,12467800000,69547300,1662.5,116.8951624,6,771,187
12/4/2016,1317,824339817.6,306679,12363600000,60557900,2225,106.8007483,6,774,187
12/5/2016,1318,588630677.2,250649,12393100000,106363000,1887.5,93.25520763,6,759,187
12/6/2016,1319,1078211035,280243,12159400000,116218000,1875,103.9315292,6,764,187
12/7/2016,1320,1075231197,301213,12248900000,96426100,1812.5,118.8758799,6,768,187
12/8/2016,1321,998641673.8,310508,12312500000,80111900,2037.5,106.9260174,6,771,187
12/9/2016,1322,942984884.8,287191,12344000000,68705300,2125,99.79403977,6,773,187
12/10/2016,1323,968632122.7,275782,12394500000,53843100,1725,98.31971943,6,775,187
12/11/2016,1324,717873449.4,245539,12423600000,57313400,1550,84.04482237,6,770,187
12/12/2016,1325,643454480.9,227537,12349800000,76571000,2225,75.27328161,6,780,187
12/13/2016,1326,968952717.8,257027,12521500000,81645600,2012.5,91.00468227,6,781,187
12/14/2016,1327,955818130.8,300049,12512900000,75979000,2287.5,100.9465353,6,781,187
12/15/2016,1328,1162947286,285623,12511700000,81580100,1825,95.17314127,6,778,187
